127.0.0.1 [08/Apr/2025:15:09:22 -0500] PUBLISH "live" "stream_2" "" - 71439273 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (1m 37s)
127.0.0.1 [08/Apr/2025:15:09:38 -0500] PUBLISH "live" "stream_2" "" - 5087570 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (8s)
127.0.0.1 - - [08/Apr/2025:15:31:12 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:14 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:16 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:18 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:20 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:22 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:24 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:26 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:28 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:30 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:32 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:34 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:36 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
